ID,File #,Action Date,Title,Vote,Meeting Body
380,230192.0,6/6/2023,"Ordinance amending the Landmark Designation for Landmark No. 100, 429-431 Castro Street (the Castro Theatre), Assessor’s Parcel Block No. 3582, Lot No. 085, under Article 10 of the Planning Code, to list the exterior features that should be preserved or replaced in kind, to add interior features to the designation, and to capture the property’s full historical significance; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency",Aye,Board of Supervisors
381,230192.0,6/6/2023,"Ordinance amending the Landmark Designation for Landmark No. 100, 429-431 Castro Street (the Castro Theatre), Assessor’s Parcel Block No. 3582, Lot No. 085, under Article 10 of the Planning Code, to list the exterior features that should be preserved or replaced in kind, to add interior features to the designation, and to capture the property’s full historical significance; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency",Aye,Board of Supervisors
382,230247.0,6/6/2023,"Resolution adopting the City’s five-year Information and Communication Technology Plan for Fiscal Years (FYs) 2023-2024 through 2027-2028, pursuant to Administrative Code, Section 22A.6.",Aye,Board of Supervisors
383,230403.0,6/6/2023,"Resolution approving the grant agreement between the City and County of San Francisco and the non-profit Brilliant Corners, to provide Scattered Site Housing and Rental Subsidy Administration services to seniors and adults with disabilities during the period of July 1, 2023, through June 30, 2027, for a total not to exceed amount of $15,036,591.",Aye,Board of Supervisors
384,230407.0,6/6/2023,"Resolution approving the grant agreement between the City and County of San Francisco and the non-profit Institute On Aging, for the provision of the Community Living Fund program, for the period of July 1, 2023, through June 30, 2025, for a total not to exceed amount of $11,414,740.",Aye,Board of Supervisors
385,230454.0,6/6/2023,"Resolution authorizing the Recreation and Park Department to accept and expend a Specified Grant in the amount of $6,000,000 from the California Natural Resources Agency for the Japantown Peace Plaza Renovation Project; for a term effective upon execution of the Grant agreement, through March 1, 2026; to enter into the associated grant agreement; and to enter into modifications and amendments to the grant agreement that do not materially increase the obligations or liabilities to the City and are necessary to effectuate the purposes of the agreement or this Resolution.",Aye,Board of Supervisors
386,230455.0,6/6/2023,"Resolution authorizing the Recreation and Park Department to accept and expend an Economic Development Initiative Community Project Funding Grant in the amount of $3,000,000 from the United States Department of Housing and Urban Development for the Japantown Peace Plaza Renovation Project, for a term effective upon execution of the Grant agreement, through August 31, 2031; authorizing the Recreation and Park (RPD) Department to enter into the associated Grant agreement; and to authorize the RPD General Manager to enter into modifications and amendments to the grant agreement that do not materi",Aye,Board of Supervisors
387,230475.0,6/6/2023,"Resolution approving the Professional Services Agreement, Contract No. PRO.0179, Wastewater Capital Plan Delivery, Program Management Consultant, to AECOM Technical Services, Inc., to provide program management consulting services for an amount not to exceed $90,000,000 and with a term of 10 years, effective upon approval of this Resolution, pursuant to Charter, Section 9.118.",Aye,Board of Supervisors
388,230507.0,6/6/2023,"Resolution authorizing the Office of the Mayor, Office of Economic and Workforce Development, and Chief of Protocol to solicit donations from various private entities and organizations to support the City hosting the Asia-Pacific Economic Cooperation Summit, notwithstanding the Behested Payment Ordinance.",Aye,Board of Supervisors
389,230513.0,6/6/2023,"Resolution authorizing the Mayor or her designee to cast an assessment ballot in the affirmative for the proposed formation of a property and business improvement district to be named the Excelsior Community Benefit District, with respect to certain parcels of real property owned by the City that would be subject to assessment in said district.",Aye,Board of Supervisors
390,230329.0,6/6/2023,Motion directing the Budget and Legislative Analyst to conduct an additional performance audit in Fiscal Years (FYs) 2022-2023 and 2023-2024 of the Police Department’s management and use of overtime.,Aye,Board of Supervisors
391,230164.0,6/6/2023,"Ordinance amending the Planning Code to allow continued use of existing shared spaces in specified public parking lots in the Mission Street Neighborhood Commercial Transit (NCT) District without triggering abandonment of the underlying vehicular parking use; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
392,200144.0,6/6/2023,"Ordinance amending the Police Code to provide that cannabis retail permit applications will not be accepted by the Office of Cannabis during the period between the effective date of this ordinance and December 31, 2027; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
393,200144.0,6/6/2023,"Ordinance amending the Police Code to provide that cannabis retail permit applications will not be accepted by the Office of Cannabis during the period between the effective date of this ordinance and December 31, 2027; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
394,220814.0,6/6/2023,"Ordinance amending the Health Code to designate the City Attorney rather than the District Attorney to represent the City in judicial proceedings to establish a “Murphy Conservatorship,” a conservatorship for individuals who have been found mentally incompetent during a criminal proceeding involving a charge of death, great bodily harm, or a serious threat to the physical well-being of another person; there has been a finding of probable cause and the proceeding has not been dismissed; as a result of a mental health disorder, the individual is unable to understand the nature and purpose of the",Aye,Board of Supervisors
395,230267.0,6/6/2023,"Resolution urging the California State Legislature to pass California State Senate Bill Nos. 43 and 363, introduced by California Senator Susan Eggman, to amend the Lanterman-Petris-Short Act and Chapter 2 of Division 2 of the Health and Safety Code.",Aye,Board of Supervisors
396,230336.0,6/6/2023,"Resolution determining that the issuance of a Type-90 on-sale general music venue liquor license to The Independent LLC, to do business as The Independent located at 628 Divisadero Street (District 5), will serve the public convenience or necessity of the City and County of San Francisco, in accordance with California Business and Professions Code, Section 23958.4; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye,Board of Supervisors
