ID,Action Date,Title,Vote,Meeting Body,File #
1311,2/27/2024,"Resolution supporting Proposition 1, Governor Gavin Newsom’s March 2024 ballot initiative to modernize California’s behavioral healthcare system, comprised of Senate Bill No. 326, an update of the Mental Health Services Act authored by Senator Susan Talamantes Eggman, and Assembly Bill No. 531, a $6,380,000,000 General Obligation Bond authored by Assembly Member Jacqui Irwin intended to build more than 11,150 new behavioral health beds and housing, and 26,700 outpatient treatment slots across California.",Aye,Board of Supervisors,240133
1312,2/27/2024,"Resolution supporting California State Assembly Bill No. 2359, authored by Assembly Member Phil Ting, to increase the total number of Type-87 neighborhood restaurant liquor licenses in San Francisco to combat retail vacancies, create economic opportunity for up-and-coming chefs and restaurateurs, and provide more dining options and culinary jobs for residents of the Excelsior/Outer Mission and other neighborhoods outside downtown or the City’s established tourist neighborhoods.",Aye,Board of Supervisors,240138
1313,2/27/2024,"Motion that the Board of Supervisors convene in closed session on February 27, 2024, to confer with the Mayor’s Office and the Department of Human Resources, pursuant to California Government Code, Section 54957.6, and San Francisco Administrative Code, Section 67.10(e), regarding negotiations with labor unions and bargaining units representing City employees.",Aye,Board of Supervisors,240140
1314,2/26/2024,"Ordinance amending the Administrative Code to establish the Forgivable Loan for First-Time Homebuyers Program and the Forgivable Loan for First-Time Homebuyers Fund to assist low, moderate, and middle-income first-time homebuyers who would otherwise not be able to purchase a primary residence in San Francisco; and to require the Human Rights Commission, in consultation with the Mayor’s Office of Housing and Community Development, to establish policies and procedures to issue and possibly forgive loans from the Fund, and to provide oversight, monitoring, and forgiveness of such loans.",Aye,Land Use and Transportation Committee,230864
1315,2/26/2024,"Ordinance amending the Planning Code to designate the Sacred Heart Parish Complex, located at 546-548 Fillmore Street, 554 Fillmore Street, 735 Fell Street, and 660 Oak Street, Assessor’s Parcel Block No. 0828, Lot Nos. 12, 21, 22, and 22A, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority",Aye,Land Use and Transportation Committee,231045
1316,2/26/2024,"Ordinance amending the Planning Code to change the title of the Family Housing Opportunity Special Use District to the Family and Senior Housing Opportunity Special Use District (“SUD”); authorize within the SUD the greater of up to six units per lot or one unit per 1,000 square feet of lot area on individual Corner Lots in RH (Residential House) Districts, the greater of up to 18 units per lot or one unit per 1,000 square feet of lot area on Corner Lots resulting from three lot mergers in RH-1 districts, and the greater of up to 12 units per lot or one unit per 1,000 square feet of lot area o",Aye,Land Use and Transportation Committee,230808
1317,2/26/2024,"Ordinance amending the Planning Code to change the title of the Family Housing Opportunity Special Use District to the Family and Senior Housing Opportunity Special Use District (“SUD”); authorize within the SUD the greater of up to six units per lot or one unit per 1,000 square feet of lot area on individual Corner Lots in RH (Residential House) Districts, the greater of up to 18 units per lot or one unit per 1,000 square feet of lot area on Corner Lots resulting from three lot mergers in RH-1 districts, and the greater of up to 12 units per lot or one unit per 1,000 square feet of lot area o",Aye,Land Use and Transportation Committee,230808
1318,2/26/2024,"Ordinance amending the Planning Code and Zoning Map to create the Potrero Yard Special Use District and change the height and bulk limits at 2500 Mariposa Street, Assessor’s Parcel Block No. 3971, Lot No. 001, to facilitate development of the Potrero Yard Modernization Project; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,231256
1319,2/26/2024,"Ordinance amending the Urban Design Element of the General Plan to facilitate the Potrero Bus Yard Project; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making findings of public necessity, convenience, and welfare under Planning Code, Section 340.",Aye,Land Use and Transportation Committee,240047
1320,2/26/2024,"Ordinance amending the Planning Code to encourage housing production by exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations; and removing the Conditional Use requirement for several types of housing projects, including housing developments on large lots in areas outside the Priority Equity Geographies Special Use District; affirming the Planning Department’s determina",Aye,Land Use and Transportation Committee,231258
1321,2/26/2024,"Ordinance amending the Planning Code to encourage housing production by exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations; and removing the Conditional Use requirement for several types of housing projects, including housing developments on large lots in areas outside the Priority Equity Geographies Special Use District; affirming the Planning Department’s determina",Aye,Land Use and Transportation Committee,231258
